HM_Si,O2_Blow,BLOW_LIME_MATWEIGHT_Combined,BLOW_IRONOR_MATWEIGHT_Combined,BLOW_DOLO_MATWEIGHT_Combined,BIN2_RELATIVE_LANCE_HEIGHT,BIN3_RELATIVE_LANCE_HEIGHT,Delta_Carbon_Weight,BIN2_SECVENTURIOPENING,HM Temp_Combined,RefractoryLife_Combined,Delta_HM_Bath_Temp,ACTOXYGENMOMENT_DOLO,PreviousHeat_BathTemp,HM_Weight,Total_Scrap,loss_radiation_hm,loss_convection_hm,loss_radiation_vessel,loss_convection_vessel
0.72,14967,20187,13074,6477,240.888,240.25,14465.47684,35.128,1395,1750,272,5578,1643,303,30.2,6.06E+13,21785.26915,4.46E+15,984977.2374
0.6,15128,18149,12478,6481,240.952,240.25,14721.12176,37.213,1368,1754,309,1710,1636,304,31,3.50E+13,13359.16102,1.64E+16,3666954.791
0.6,15125,18443,12431,6413,241.083,240.25,14561.4668,36.125,1397,1755,291,1655,1672,305,29.7,4.57E+13,16377.68949,2.37E+15,497499.5448
0.7,15569,20570,12969,6533,241.083,240.25,14776.2832,32,1360,1756,307,2142,1661,312,32.1,5.47E+13,21240.07864,9.65E+15,2065589.12
0.57,15250,19153,8032,5136,240.001,239.15,14242.71024,29.17,1389,2562,314,3211.5,1643,303,30.05,1.49E+13,5423.149831,1.09E+17,23969171.82
0.45,14787,16170,10532,6357,239.954,239.15,14394.64494,42.978,1384,2565,282,1476.5,1632,306,29.75,5.14E+13,18868.51186,7.13E+15,1604833.861
0.46,15078,18679,6427,7136,241.404,240.55,14283.45752,34.396,1381,1759,288,1112,1662,300,29.55,9.46E+13,34941.74814,1.24E+17,26392556.61
0.47,15325,17639,9403,6496,241.3,232.383,13786.20892,26.688,1366,1760,299,1780.5,1647,295,30.15,6.27E+13,23898.94169,1.58E+16,3445922.715
0.51,14799,17521,12884,5923,240.746,225.15,13949.0592,33.851,1393,2569,262,2748.333,1664,296,29.25,1.85E+14,66480.68356,1.67E+16,3549522.409
0.55,14790,16139,7969,6125,239.983,244.483,14074.00336,32.833,1300,2572,343,2649.5,1624,300,30.6,1.03E+14,45592.38305,8.59E+15,1963036.683
0.51,15409,16170,7056,4773,241.448,240.55,14569.86968,31.388,1345,1764,342,1133,1590,307,30.3,6.22E+13,24953.34085,9.60E+15,2340448.961
0.58,14736,17296,9530,6864,231.504,237.15,13903.52496,29.146,1323,2576,321,1953.5,1621,300,29.9,2.45E+13,10324.08136,1.28E+16,2948780.021
0.54,16078,16107,11026,6501,234.96,221.73,14450.59976,35.277,1380,1765,319,1801,1666,312,29.9,6.53E+13,24255.18305,9.03E+15,1915057.082
0.47,14384,16215,7510,6255,240.007,239.15,14187.78032,31.388,1341,2577,318,5376,1633,306,32.9,7.76E+13,31368.872,1.31E+16,2954224.423
0.5,15848,16112,8054,6460,231.407,230.556,13533.36548,25.511,1370,1766,301,1798.5,1690,291,32.95,1.30E+14,49433.34433,6.93E+15,1407728.589
0.75,14645,21287,9353,7843,239.966,239.15,13486.8504,31.939,1363,2581,265,1990,1666,291,29.9,1.66E+14,63605.448,3.64E+16,7703322.967
0.78,15956,21307,11664,6831,241.852,221.059,14079.97122,27.298,1388,2582,298,6395,1654,302,29.45,3.34E+13,12163.50763,1.17E+17,25331766.5
0.85,16379,21895,13090,7125,238.525,220.11,14185.70972,31.083,1362,2583,331,2657.667,1677,304,30.8,4.82E+13,18565.44271,5.50E+15,1141218.138
0.65,14340,18278,10782,7800,239.815,227.607,14066.82752,25.625,1352,2584,311,2838.333,1706,300,32.45,2.00E+13,7906.269,2.24E+16,4414269.564
0.85,15518,22214,10657,6483,236.147,232.357,14308.234,40.543,1350,1780,332,2046.5,1652,306,30.3,2.03E+14,80404.3378,8.45E+15,1837690.332
1.02,16609,24323,15620,7898,241.994,231.875,14472.26496,31.37,1354,1781,321,2620.333,1669,307,30.8,4.40E+14,173084.405,4.28E+16,9031247.295
0.68,14880,19274,12003,6468,241.538,240.69,14006.59796,32.609,1378,1782,276,1804,1656,297,30.9,2.16E+13,8061.323,6.70E+16,14453410.38
1.12,15108,28366,10535,9918,241.342,239.003,14013.65776,31.804,1352,1784,317,1881,1659,295,32.05,7.45E+14,293486.1802,5.43E+16,11631104.47
1.1,15074,25189,12331,9442,230.413,234.395,14148.95988,33.109,1357,2589,297,3171,1652,299,30.35,9.16E+13,35644.81424,1.02E+17,22134450.33
0.8,15923,20585,12216,6479,241.392,238.121,14708.6805,28.913,1343,1785,340,1590,1664,311,30.65,1.63E+13,6524.173729,6.41E+16,13603198.36
0.78,15013,20669,10266,8199,236.568,232.568,14387.59798,35.729,1352,2590,311,2782,1635,306,30.95,3.68E+13,14442.51638,2.65E+16,5921440.564
0.85,15540,23497,10243,6449,241.414,240.74,14655.802,32.217,1329,1786,320,1759.5,1688,308,29.2,3.12E+13,12899.57458,1.80E+16,3665335.616
0.78,15187,20996,13530,5800,240.569,237.865,14331.77436,36.204,1384,2591,286,3230.667,1639,304,30.8,2.32E+14,85181.38458,5.57E+16,12335176.05
0.88,15259,23453,13938,9073,241.61,240.74,14667.8614,41.022,1338,1789,316,2928.333,1708,302,40.1,1.44E+14,58725.42712,2.50E+16,4916764.236
0.76,15291,22466,11351,8629,241.442,240.746,14363.75292,36.37,1321,1790,341,3513,1636,305,29.1,1.43E+14,60583.79661,4.55E+15,1018476.978
0.7,16433,20201,14990,6222,243.026,235.707,14179.675,30.917,1371,2593,295,6463.167,1700,297,29.75,6.01E+13,22797.68864,4.57E+16,9135407.158
0.65,15265,22483,10916,7666,241.631,221.407,13701.12,34.087,1347,1791,320,3324.667,1640,300,19.95,7.90E+13,31613.08881,2.42E+16,5391010.822
0.74,15026,20231,13200,5340,240.127,222.667,14437.46924,44.682,1362,2596,295,1046,1645,305,30.1,6.19E+13,23968.00241,1.77E+16,3913158.261
0.73,14986,20447,15297,5384,240.06,233.275,14900.25886,40.511,1408,2597,240,1100,1661,315,30.65,1.10E+14,38570.35593,5.41E+15,1158443.41
0.8,14924,20442,9000,6484,241.457,236.883,13969.08132,35.239,1326,1796,320,1779,1631,296,29.8,1.79E+14,75158.63153,5.15E+16,11647841.61
0.49,14814,15545,7003,6578,230.233,229.4,14323.60574,28.042,1347,2600,333,891,1630,307,30.85,2.07E+14,82794.07862,7.61E+15,1722877.935
0.66,15098,18621,6683,6463,241.478,240.63,13808.41,22.109,1319,1797,353,2111.5,1640,296,30.05,9.69E+13,41109.09333,8.12E+16,18020910.13
0.65,15003,20428,7673,8419,241.545,240.63,13714.36012,25.66,1313,1798,351,1678.5,1662,295,30.8,1.69E+14,72846.32847,6.02E+15,1283715.682
0.54,14309,16220,7002,6571,233.153,230.158,13842.8592,27.188,1358,2601,300,809,1667,297,29.7,1.94E+14,75362.31814,5.49E+16,11600980.64
0.66,15357,22453,8868,8371,244.043,237.741,13962.46184,24.022,1324,1800,341,1678,1675,297,30.35,1.01E+14,42444.86124,7.64E+15,1589152.45
0.74,15420,24642,7344,4499,230.173,229.34,14191.5174,22.646,1354,2602,323,893,1649,298,31,2.08E+14,81564.63593,4.02E+16,8749272.864
0.75,15491,23960,10646,8208,241.297,240.419,14147.38124,26.889,1370,1801,291,1738.5,1663,298,30.95,2.40E+14,90541.00881,1.25E+16,2659077.953
0.91,15550,27618,8383,9590,241.506,240.636,13475.4675,32.587,1319,1802,348,3889,1662,300,21.15,1.60E+14,67870.11119,2.23E+16,4742767.238
0.84,14319,25247,12670,6006,240.194,233.923,14197.35986,35.083,1310,2609,358,3311,1677,301,30.15,2.95E+13,12786.89756,1.75E+16,3636734.09
0.9,14286,24258,13006,7207,239.973,239.14,13746.774,26.104,1372,2612,288,2862,1700,300,20.35,2.48E+13,9376.777586,2.18E+17,43529865.37
1.06,14893,25227,13984,5515,229.821,229.14,14234.51872,31.447,1355,2613,323,2820,1691,302,31.95,3.37E+13,13248.69661,1.29E+17,26280473.79
0.9,14890,24238,14844,7006,229.991,229.14,14173.31306,36.894,1333,2614,329,2634,1664,300,30.95,9.79E+13,40377.91508,1.75E+16,3734909.119
0.87,15331,23300,12008,5630,237.162,237.14,14623.15572,36.196,1326,2615,333,2505,1652,310,29.65,1.85E+14,77717.70509,7.16E+15,1559664.795
1.08,15170,25241,12317,5489,234.466,231.807,14224.21488,50.174,1322,2616,341,2795,1662,302,30.5,8.86E+13,37452.51203,4.45E+15,952466.1259
0.92,14747,26224,11580,5991,240.676,235.959,14136.73724,28.771,1354,2617,290,2981,1702,299,32.4,3.19E+14,125623.6203,3.37E+16,6714256.421
1.05,14751,28294,10292,6009,239.801,239.03,13811.89948,33.354,1309,2619,379,3029,1672,292,26.7,1.32E+14,57502.86864,5.03E+15,1056926.738
0.75,14538,20715,8572,5927,229.839,229.03,13608.41104,27.787,1349,2625,341,1054,1662,288,30.65,5.30E+13,21078.44068,3.48E+16,7434019.301
0.7,14654,21262,11505,6644,239.711,239.03,14170.10824,33.574,1369,2626,289,1494,1673,300,30.45,4.21E+13,16050.554,7.12E+15,1492856.556
0.6,13961,18893,8944,6923,240.613,239.03,13714.61636,27.563,1378,2628,274,2744,1647,285,31.9,6.13E+13,22879.79576,2.29E+16,5027872.962
0.77,13916,21839,9962,6921,241.434,239.03,13882.125,31.106,1365,2629,322,2947.75,1675,300,27.75,2.78E+13,10653.84814,2.43E+16,5062945.775
0.8,14819,24618,11025,6507,239.814,240.738,13962.706,24.583,1280,2640,379,3599.667,1649.5,297,20.9,1.10E+14,51083.01186,4.46E+16,9727901.795
0.76,15815,21106,13108,7351,234.229,227.238,14168.51408,26.792,1320,2649,349,2127.5,1660,293,30.5,7.29E+13,30946.928,2.76E+16,5924152.095
0.95,16491,23060,18363,7636,226.748,234.725,15018.06472,32.404,1334,2652,326,2064.333,1624,315,30.95,2.93E+14,120817.7671,8.95E+15,2051200.456
0.86,15384,22929,15995,7000,238.104,229.5,14461.20022,29.563,1423,2676,257,1490,1586,299,40.55,3.28E+13,11114.96,7.85E+15,1926432.18
0.78,15088,21071,16205,6458,214.344,219.833,14555.46712,47.378,1392,2678,263,2607.5,1620,299,42.35,2.55E+14,92466.03376,9.54E+15,2198851.087
0.77,15835,25371,10459,7500,216.479,232.045,14047.71684,25.854,1361,2680,344,2810.333,1646,290,41.5,5.06E+13,19554.36196,4.75E+15,1044287.539
0.9,15015,25706,15007,8300,224.042,231.324,13981.3724,30.604,1422,2683,264,3568,1689,286,40.65,4.91E+13,16678.70847,2.42E+16,4921356.403
0.84,14616,22141,13440,6321,248.542,239.5,14070.00164,27.438,1393,2687,260,2119.5,1671,288,39.3,1.42E+14,51298.50608,4.63E+16,9737993.867
0.74,14256,24006,12123,7627,240.385,239.51,13700.295,27.542,1371,2693,272,2828.333,1667,285,25.1,1.18E+14,44667.03014,4.17E+16,8831549.238
0.9,14612,24130,17643,7591,240.211,239.36,13956.99492,29.404,1380,2705,249,2848,1671,286,40.6,6.62E+13,24551.61173,1.20E+16,2523544.649
1.01,15091,29210,12718,7480,238.031,236.613,14367.59674,31.896,1359,2710,295,3313.667,1656,300,30.95,3.18E+13,12350.16403,6.55E+15,1412235.53
0.83,14938,22139,17446,6392,237.513,229.13,14505.02046,36.553,1367,2714,305,1825.5,1688,304,31.65,2.62E+14,100031.1102,2.65E+16,5410228.815
0.97,14306,24798,15601,6398,233.173,229.13,13582.31132,25.362,1346,2715,305,1742.5,1653,288,30.65,7.26E+13,29048.95974,6.96E+15,1509508.336
1.05,14925,24777,17466,6414,237.3,229.13,14447.07112,28.021,1358,2716,289,1868,1645,304,31.8,2.41E+14,94024.77051,4.53E+15,997170.9479
0.93,14402,24599,16585,6394,239.832,229.963,13816.35388,25.702,1386,2717,276,1892,1671,290,30.4,9.59E+13,35141.9631,6.32E+15,1326964.967
0.82,14359,21446,14505,6312,234.875,229.13,13834.89764,27.404,1261,2719,355,2266,1697,292,30.9,1.68E+14,81770.23196,4.77E+16,9608546.04
0.76,15562,20449,12957,6400,239.896,225.88,14518.95108,25.872,1343,2720,352,1463.5,1663,305,31.3,3.71E+14,149716.96,7.39E+15,1577292.415
0.91,15205,26267,17638,8013,240.053,231.338,14329.0302,31.271,1431,2723,244,4153.5,1687,303,29.8,1.72E+14,57375.87722,8.71E+15,1778075.816
0.81,14637,22739,13294,6458,240.158,239.22,14389.87064,26.146,1358,2727,328,3441,1684.2,303,29.85,2.31E+14,90177.14483,6.57E+15,1348344.594
0.72,14675,22269,13582,6405,242.553,240.291,14322.65598,28.958,1385,2728,278,2729,1697,302,30.05,1.21E+14,44650.06271,5.77E+15,1158674.265
0.83,14698,23738,14520,7605,239.943,239.22,14369.11536,28.106,1402,2729,261,3029,1685,302,30.2,8.50E+13,30140.81825,6.58E+15,1350268.554
0.75,15774,20468,11986,6460,241.103,237.365,14257.65704,26.417,1365,1938,336,1832.5,1709,297,30.6,4.17E+13,15993.92069,5.18E+15,1018076.961
0.77,15024,20416,15643,7024,239.922,239.22,14692.50192,33.553,1368,2732,307,1818,1693,305,30,8.06E+13,30709.84169,2.57E+16,5199130.17
0.68,15923,21362,16110,8800,240.937,233.889,14549.78238,32.646,1398,1942,269,5058.667,1631,303,31.85,2.60E+14,92818.76678,5.07E+15,1145427.008
0.87,14694,24441,15302,7436,239.993,239.374,14174.38608,29.229,1365,2734,282,2241,1681,295,30.9,1.87E+14,71927.02068,3.40E+16,7015697.754
0.76,16128,21624,15545,7500,237.812,222.27,14380.12456,33.625,1411,1945,278,2521,1675,300,30.65,3.96E+13,13774.46667,1.03E+16,2149134.631
0.85,14538,22692,16701,8132,239.862,240.327,14323.79316,30.043,1381,2737,270,2439,1677,300,30.9,1.71E+14,63344.3407,2.56E+16,5330339.033
0.84,15809,23296,16509,7500,238.666,235.116,14385.65584,32.75,1419,1946,246,3340.333,1695,300,30.7,1.99E+14,67905.09833,1.60E+16,3222318.927
0.69,14522,20689,15879,6400,240.011,237.698,14425.38576,30.404,1368,2738,292,1922.5,1663,300,31,1.79E+14,68075.735,8.33E+15,1776016.297
0.7,14957,20957,13540,7500,239.717,236.27,14248.41628,31.149,1360,1947,289,2876.667,1631,297,34.2,1.09E+14,42466.78621,5.81E+15,1311419.014
0.72,14958,20716,16760,7194,240.014,234.76,14573.105,33.938,1385,2739,295,1570.5,1659,305,30.86,1.25E+14,45970.96034,9.08E+15,1949109.265
0.85,15274,20320,13954,6913,237.041,233.714,14201.66398,31.438,1390,1949,277,2757.5,1656,297,30.25,3.66E+14,133020.1625,1.15E+16,2479374.402
0.77,13856,21684,14467,7664,239.862,239.16,14663.08368,37.191,1406,2743,270,1738.5,1659,307,29.7,1.76E+14,61878.06466,6.21E+15,1334369.502
0.88,14649,22168,14168,6835,240.011,234.589,14574.36052,35.511,1332,2744,325,1928,1675,302,30.35,6.30E+13,26017.12333,4.89E+15,1020252.754
0.95,14762,25620,12375,7491,241.103,235.47,14317.75368,31.458,1340,1950,316,3144.333,1673,300,29.4,9.35E+13,37956.82883,1.30E+17,27143233.46
1,15328,24989,17274,7647,240.681,223.634,14512.38228,40.771,1352,2745,313,3512.667,1677,300,30.35,5.68E+13,22454.55483,9.67E+15,2011379.425
0.51,14277,18706,6878,7207,232.91,237.16,14512.89724,28.417,1291,2746,365,1647.5,1678,304,31.25,5.14E+14,232854.2371,9.55E+16,19828212.7
0.58,14843,18699,10519,6424,233.5,237.16,14725.28292,23.809,1341,2747,330,1364,1681,308,31.55,5.82E+13,23550.084,6.47E+15,1335316.965
1.05,15042,27335,10937,7638,237.564,229.16,14061.65124,24.702,1267,2748,381,2282.667,1628.5,296,29.3,2.32E+13,11102.98576,9.11E+15,2065411.776
0.8,15367,21446,12306,6800,241.27,237.092,14477.20008,25.653,1373,1954,313,2419,1633,305,29.95,1.28E+14,48205.27525,6.62E+16,14875180.54
0.97,13996,24759,12990,5896,227.899,225.513,14360.5396,43.13,1318,2750,341,4285,1630,301,30.4,1.21E+13,5131.338983,1.26E+16,2851143.489
1,14755,24748,13667,7623,241.649,236.36,14140.93272,35.681,1336,2751,311,3627.5,1671,295,31,3.50E+13,14315.03586,1.30E+16,2733064.9
1.01,14496,24615,12319,8319,232.292,235.712,13977.585,31.438,1352,1955,311,2847.667,1674,305,25.05,3.01E+13,11860.73542,9.82E+16,20506446.22
0.99,14987,25744,15744,7620,240.011,239.16,13931.464,28.128,1374,2752,289,3076.5,1675,304,25.7,8.91E+13,33502.27119,5.63E+16,11732662.28
0.8,13906,22474,13645,7004,236.454,233.25,13754.914,31.592,1360,1957,276,2322,1705,300,24.7,5.13E+13,19891.36271,1.64E+16,3252325.469
0.74,15426,18315,12126,6342,241.538,232.017,14971.33684,33.375,1320,1960,322,1678.5,1625,310,31.35,1.12E+14,47636.99831,1.06E+16,2418491.64
0.55,14991,15596,10820,6485,241.183,233.85,14598.84424,35.125,1372,1961,291,1463,1658,303,30,3.19E+14,120539.9441,8.15E+15,1752711.662
0.86,15257,22496,14419,6514,238.538,224.526,14530.80632,40.563,1333,1963,337,1896,1659,300,30.55,3.16E+13,13005.47333,2.18E+16,4671845.699
0.85,14958,22565,14989,6506,238.683,221.683,14768.68352,37.313,1356,1964,323,1838,1681,306,30.1,3.04E+13,11915.91763,1.61E+16,3325970.017
0.73,14464,21738,15382,6441,236,228.401,14372.56868,56.617,1373,2757,253,2093,1676,300,29.1,3.91E+13,14750.89932,1.70E+16,3539278.848
0.79,14683,20555,14000,6510,236.871,230.35,14819.28606,32.125,1392,1965,267,973,1650,308,31.85,2.97E+14,107457.9156,5.06E+16,11043375.05
0.72,15344,20349,13326,6720,236.163,231.683,14726.87154,30.479,1383,1966,283,2419,1645,308,30.65,1.06E+14,39158.75088,1.60E+16,3519311.31
0.97,15422,24997,13017,7314,235.579,233.718,14673.20108,29.063,1344,1967,312,2870,1673,307,29.8,2.22E+14,89085.07655,6.44E+15,1346447.379
0.57,14813,18731,4000,5959,240.045,239.17,14498.40884,22.729,1292,2761,395,1980,1656.4,303,30.1,5.02E+13,22692.11586,2.67E+17,57589374.77
0.83,14651,22579,13023,6416,239.813,238.98,14361.90162,29.479,1323,2762,340,1257,1675.5,300,29.95,1.47E+14,61999.98915,2.90E+16,6056153.907
0.65,14601,18861,10890,6416,242.959,237.337,14129.42008,22.745,1341,2763,341,1864,1648,296,30,9.70E+13,39289.59184,1.28E+16,2798340.766
0.81,14638,21741,15706,6731,234.784,230.211,13856.98832,31.196,1345,2765,323,2060,1652,290,30.5,2.03E+14,81556.67051,4.68E+15,1018881.279
0.59,14897,17438,13439,6185,239.813,235.18,14201.33982,34.021,1345,2766,339,1896,1656,295,31.35,5.89E+13,23779.94034,8.58E+15,1862221.939
0.88,16177,24143,12099,7381,239.696,238.93,14471.97556,20.511,1333,2771,346,2022.333,1691,299,32.2,2.24E+14,92384.95932,4.95E+16,10049149.92
0.85,15411,24766,12621,7376,239.763,238.93,14224.97416,24.542,1333,2772,325,2137.333,1696,294,32.4,2.21E+13,9097.387458,8.97E+15,1801599.102
0.76,14895,20757,12944,6354,241.058,238.93,14493.94158,25.447,1373,2774,282,1922,1662,300,30.45,5.69E+13,21417.15586,2.17E+16,4635522.68
0.78,14918,20752,12767,9000,243.359,230.243,14491.80736,38.612,1360,2775,317,2731.333,1680,298,29.1,3.08E+13,11928.73119,7.22E+15,1491941.822
0.8,15616,22909,15812,6832,241.198,241.39,14713.55244,27.479,1404,1987,269,2694.5,1660,306,29.9,1.59E+14,56146.33119,7.31E+15,1565586.026
0.67,14434,18345,12501,6950,241.136,237.323,14195.93556,29.417,1408,1988,269,2971,1669,295,31.35,1.30E+14,45322.3622,9.65E+15,2032323.674
0.7,15063,21505,12003,6800,235.886,233.365,14584.63032,32.125,1332,1991,338,1819.5,1615,302,30.8,7.24E+13,29875.31203,7.16E+15,1665539.341
0.66,15738,18720,11603,6072,231.675,226.073,14825.2791,24.894,1360,2785,303,3017.333,1670,311,31.85,4.45E+13,17259.0622,7.99E+16,16825143.8
0.7,14712,19710,12592,6395,233.368,228.216,13858.42104,26.354,1365,2786,325,2198,1683,290,31.4,1.18E+14,45322.51288,1.09E+16,2245279.803
0.69,15392,19723,15121,7629,239.93,238.93,14437.28424,24.271,1395,2787,276,2684.333,1659.5,305,30.85,2.69E+14,96673.23276,2.39E+16,5122442.621
0.69,17004,19979,17017,7668,235.356,219.999,14595.14036,29.723,1413,2789,252,2947,1662,307,30.8,1.87E+14,64832.4815,7.48E+15,1596328.221
0.69,14614,21521,11620,6787,241.261,237.413,14141.77312,29.792,1364,1998,270,2477,1659.9,298,29.8,5.54E+13,21286.632,3.98E+16,8522868.648
0.78,16067,21452,12961,6485,222.256,215.081,14009.31224,29.234,1356,1999,301,2219,1669,295,30.55,2.10E+14,81977.19864,5.80E+15,1222249.679
0.77,15136,20510,12886,7000,240.962,232.839,14273.4623,30.25,1393,2001,288,2043.5,1661,301,29.15,2.07E+14,74759.32797,1.32E+16,2830155.885
0.82,16469,23315,14444,8730,225.968,225.043,14221.80432,27.152,1366,2791,319,2714.667,1651,300,29.25,8.70E+13,33306.51271,8.94E+15,1946550.921
0.86,15499,23017,14267,7156,241.295,237.595,14451.0966,27.625,1370,2002,290,2483.5,1677,305,30.25,1.62E+14,61475.68483,1.47E+16,3045089.536
0.73,14631,21990,14001,7000,241.378,238.688,14442.72992,29.833,1388,2003,256,2459,1685,305,29.55,2.23E+14,81273.01034,4.82E+15,987569.1988
0.62,15525,18994,13116,6404,232.32,225.436,14298.27992,48.822,1390,2795,262,1760.5,1695,300,31.85,2.61E+13,9504.121864,1.10E+16,2219713.558
0.71,14972,20545,9008,6522,230.545,220.545,14091.376,47.455,1287,2012,382,1825,1692,300,20.55,4.12E+13,18819.07759,7.45E+15,1508194.414
0.7,15870,20527,12245,6542,240.522,224.355,14714.39088,50.409,1338,2013,320,1887,1680,308,29.8,1.70E+14,69201.76433,5.70E+15,1179433.956
0.78,15856,22777,10486,7530,240.015,237.406,14930.25376,23.234,1320,2799,339,1019,1698,307,40.1,1.34E+14,56612.60746,1.79E+17,35904658.06
0.86,15966,24385,12957,6989,240.015,238.922,14379.73076,24.957,1306,2800,378,2011,1650,297,30.9,3.78E+13,16541.43356,2.13E+16,4645076.063
0.75,15669,23014,16146,8075,240.103,239.27,14775.95994,30.854,1386,2801,258,946,1681,305,31.55,9.59E+13,35174.76542,1.79E+16,3688507.503
0.74,15048,22992,16856,7183,240.145,239.27,14686.17428,29.479,1373,2802,297,2394,1655,304,31.25,8.88E+13,33488.57203,1.70E+16,3672038.987
0.77,14974,22015,14776,7249,240.121,239.27,14536.62276,29.851,1384,2803,275,2528.5,1641,301,30.55,1.03E+14,37777.72,1.47E+16,3260130.507
0.96,15884,24893,13566,6995,234.565,213.299,14561.56138,32.646,1366,2020,291,3467.333,1620,300,30.05,2.68E+14,102388.0375,1.80E+17,41478929.49
0.84,14332,22764,15782,7600,240.046,239.28,14339.34196,23.447,1389,2805,280,3135,1707,297,30.4,1.27E+14,45998.85356,7.17E+16,14112626.41
0.89,14747,23017,14559,6856,240.023,232.476,14589.29438,33.354,1397,2022,248,2688,1600,302,30.05,1.65E+14,59024.29822,7.41E+15,1769550.404
0.84,15102,23948,15288,8500,241.328,240.69,14697.12048,29.574,1357,2023,296,2656.333,1665,302,31,1.62E+14,63236.92248,8.47E+15,1800330.514
0.9,15388,24014,18376,7200,234.155,229.28,14610.5988,38.979,1398,2809,259,2618,1678,303,29.9,3.44E+14,123081.9254,6.47E+15,1343841.196
0.87,15012,24077,16268,7200,240.046,233.03,14510.8085,33.213,1324,2810,354,2669.333,1667,300,30.35,1.08E+14,45361.43169,5.79E+15,1226891.005
0.86,15355,22741,17247,6202,239.871,224.947,14496.1684,56,1389,2814,250,2023,1691,298,30.7,1.49E+14,54353.00339,8.19E+15,1664115.179
0.83,15043,22709,15179,6453,240.055,227.218,14790.2608,75.675,1364,2815,298,1761,1656,305,31.4,2.04E+14,78662.2,5.21E+15,1125955.73
0.8,15573,24004,13555,7583,232.53,226.08,14550.5216,32.833,1374,2817,275,2750.5,1658,300,32.1,1.82E+14,68522.937,8.58E+15,1848551.466
0.81,15156,23996,14411,6407,230.176,228.868,14890.47892,36.417,1395,2818,265,2667.5,1665,310,31.45,2.69E+14,96847.18276,8.26E+15,1756274.649
0.8,15399,25569,15134,7623,230.988,237.28,14652.79248,29.292,1372,2819,296,2723,1656,307,31.5,2.59E+14,97765.89483,1.04E+16,2236730.551
0.75,15449,22061,15055,8229,227.578,234.491,14476.59128,52.702,1395,2820,283,5672,1662,303,32.25,1.44E+14,51659.63458,1.39E+16,2965117.186
0.65,15511,21170,11006,6340,240.134,238.08,14354.24548,27.292,1365,2822,319,3265,1679,300,30.3,8.16E+14,313344.0974,7.53E+16,15606426.49
0.62,14446,21720,14510,6740,240.113,240.613,14278.385,30.833,1360,2824,298,2422,1669,299,32.2,2.16E+14,83815.96035,6.05E+15,1278464.353
0.7,15016,21535,12173,6920,240.628,235.565,14287.58836,33.063,1380,2028,278,2543.5,1655,300,31.35,2.18E+13,8095.783,1.35E+16,2919433.761
0.6,15238,18393,14268,6500,238.357,231.514,14599.99224,37.689,1388,2029,296,1595.5,1666,304,29.4,1.22E+14,44810.54069,6.37E+15,1353245.205
0.65,14644,19535,15203,6500,224.547,189.69,14238.91092,42.082,1364,2030,306,1985.5,1677,298,31.95,3.12E+13,12006.82831,5.93E+15,1235694.562
0.64,14566,19533,15977,6496,232.909,226.075,14382.0746,33.49,1406,2032,251,1735.5,1651,300,30,3.13E+13,11000.41627,2.04E+16,4439634.335
0.73,15498,21526,16099,7718,241.293,242.96,14562.9307,35.292,1378,2033,292,2157.667,1645,303,30.45,3.25E+13,12125.69237,8.17E+15,1802019.544
